beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.1;0.317449526;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18330.56404;-352.4931135;0.977626155;7;2507;0.1;0.914806043;18340;2020-02-29;1
0.1;0.273401582;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18330.49399;-355.8505525;0.592898086;8;2508;0.1;0.579166205;18340;2020-02-29;1
0.1;0.313048731;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18321.00382;-349.86752;1.89826786;9;2509;0.1;0.970203432;18340;2020-02-29;1
0.1;0.323191169;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.35884;-352.1270021;0.435437337;10;2510;0.1;0.764436029;18340;2020-02-29;1
0.1;0.285701023;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18329.27987;-354.9112543;1.197592964;1;3601;0.1;0.988909298;18340;2020-03-03;1
0.1;0.30203212;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.02648;-351.4475974;0.669251355;2;3602;0.1;0.254033731;18340;2020-03-03;1
0.1;0.183649641;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.32307;-366.6603068;0.739331562;3;3603;0.1;0.786114927;18340;2020-03-03;1
0.1;0.316289419;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.91708;-351.6613398;0.483687283;4;3604;0.1;0.028575305;18340;2020-03-03;1
0.1;0.2359166;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18317.79189;-357.9489044;1.129518946;5;3605;0.1;0.856590394;18340;2020-03-03;1
0.1;0.296487019;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.75137;-348.4266045;4.710295923;6;3606;0.1;0.914806043;18340;2020-03-03;1
0.1;0.276207147;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18319.75029;-350.8925248;1.373659119;7;3607;0.1;0.365699091;18340;2020-03-03;1
0.1;0.297410243;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18330.10028;-354.2967357;0.502429804;8;3608;0.1;0.404796326;18340;2020-03-03;1
0.1;0.281281314;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.88772;-352.8392011;0.963574021;9;3609;0.1;0.907266998;18340;2020-03-03;1
0.1;0.255417346;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.37776;-351.8068244;3.035127388;10;3610;0.1;0.061564578;18340;2020-03-03;1
0.1;0.290416147;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.29735;-348.9948585;1.789609466;1;4901;0.1;0.466295241;18340;2020-03-06;1
0.1;0.401237675;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.75075;-347.2594535;0.773445626;2;4902;0.1;0.683110057;18340;2020-03-06;1
0.1;0.323194417;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.48762;-351.0274311;0.467525535;3;4903;0.1;0.292573958;18340;2020-03-06;1
0.1;0.45245663;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.8754;-349.3692108;0.456323458;4;4904;0.1;0.505840523;18340;2020-03-06;1
0.1;0.293024183;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18330.96902;-352.8051558;1.341719198;5;4905;0.1;0.683582017;18340;2020-03-06;1
0.1;0.326783076;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18330.00503;-352.6352374;0.326397674;6;4906;0.1;0.579166205;18340;2020-03-06;1
0.1;0.306257195;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.58611;-351.7466778;0.502816528;7;4907;0.1;0.404796326;18340;2020-03-06;1
0.1;0.187295326;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.39747;-362.5218892;1.170017297;8;4908;0.1;0.043821685;18340;2020-03-06;1
0.1;0.436221248;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.72966;-349.9622488;0.359386456;9;4909;0.1;0.914746508;18340;2020-03-06;1
0.1;0.162236418;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.43644;-372.3817545;0.553126664;10;4910;0.1;0.439612167;18340;2020-03-06;1
0.1;0.371458818;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.47181;-349.2031602;0.800804142;1;6401;0.1;0.221601397;18340;2020-03-09;1
0.1;0.255089247;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18329.26826;-354.6979073;2.273291301;2;6402;0.1;0.822896315;18340;2020-03-09;1
0.1;0.291078106;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.87481;-350.0262354;0.907299031;3;6403;0.1;0.971750231;18340;2020-03-09;1
0.1;0.309139639;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.59333;-350.2410809;0.701394305;4;6404;0.1;0.622377663;18340;2020-03-09;1
0.1;0.303318796;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18329.29639;-350.2790461;3.508873764;5;6405;0.1;0.63337281;18340;2020-03-09;1
0.1;0.268703398;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.86445;-351.8948721;1.271407169;6;6406;0.1;0.970203432;18340;2020-03-09;1
