beta,alpha,gamma,delta,epsilon,psi,kappa1,kappa2,kappa3,omega,Ze,Zes,Zea,Zis,Zia,Zrp,v,phi,mu,N_0,E_init,t_init,loglik,loglik.se,rep,seed,start_beta,start_Einit,start_tinit
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.864034927396052,18319,-356.07517517078946,0.6732640681178405,1,1006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.999664047222145,18319,-364.6210830947476,0.5301627050029044,2,2006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,19.62679630962424,18319,-353.1660143683135,2.488398532579398,3,3006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.063587336186714,18319,-355.24795710126386,0.7877194575354224,4,4006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.6598612851960315,18319,-358.39407929246795,3.486490283122232,5,5006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.188247887345273,18319,-353.06669937147893,1.7278599239133254,6,6006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.520399782915435,18319,-363.73692580074214,0.5784773995364016,7,7006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.9612770884891795,18319,-357.8664435912514,0.6926322239999838,8,8006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.657522881088241,18319,-363.331276378985,1.6853954722138829,9,9006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.381884453030475,18319,-359.5367219162864,1.1318982185867674,10,10006000,0.15000000000000002,4,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.0404627059996345,18319,-359.20432475474547,3.3486874180293134,1,1007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.5090285838771966,18319,-361.3228419770688,1.564980135893576,2,2007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.731425386640502,18319,-356.82161354174684,3.826264278902397,3,3007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.9722475497209193,18319,-365.1216302969625,0.7936667317992547,4,4007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.4503429446486455,18319,-364.04261147946454,0.391348761005265,5,5007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.263326132675969,18319,-359.50916187896485,3.1696731524212285,6,6007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.629895828580844,18319,-355.6594634910419,2.265954834562356,7,7007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.0761969039717245,18319,-354.6882639426042,4.68643566588381,8,8007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.951925229203491,18319,-354.34234377093156,1.40899187845941,9,9007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.8265924294828446,18319,-350.1913009374212,7.7632399090415465,10,10007500,0.15000000000000002,5,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.726885158339137,18319,-353.5154336884975,4.71163194143623,1,1075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,14.506811806140034,18319,-353.83737748043,1.3257744493861057,2,2075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.780964229805575,18319,-354.7320606263164,2.409810364264273,3,3075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.311021695505204,18319,-359.1297012112068,0.6004753065157458,4,4075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.887148093949134,18319,-359.5757964030079,1.9466901462436974,5,5075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.966488332995603,18319,-354.12825136881054,2.373009815604255,6,6075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.9153161339410523,18319,-362.8055342542896,1.8861771299076147,7,7075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.254789994415843,18319,-353.82884859289817,3.524349110027225,8,8075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.06784042345758,18319,-363.9162184280192,0.3553773090418636,9,9075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.6924869432607452,18319,-360.2904461625924,0.5729587566785949,10,10075000,0.15000000000000002,50,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.631723284684686,18319,-354.7812484417596,0.5687582908473408,1,1009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,15.097943135275324,18319,-353.89337838501484,1.5618531900642636,2,2009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.395917359479197,18319,-357.78201047218687,1.5281947285034134,3,3009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.268220287741762,18319,-355.80972939286767,4.992013764554819,4,4009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.6223650736493478,18319,-364.0968126975623,0.7494826568826525,5,5009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.589037621703488,18319,-359.20286856460456,1.192435077176564,6,6009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,0.7035233514532714,18319,-365.3526730249052,1.1365982270368487,7,7009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.622737295514515,18319,-362.82980238405236,0.7613095374436452,8,8009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.72331772149036,18319,-353.7440567603148,0.4617933132021888,9,9009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.2860903901461227,18319,-365.7019281516268,1.388832976946388,10,10009000,0.15000000000000002,6,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,21.256782027272042,18319,-355.3004244579557,0.34398227197315145,1,1010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.659890585726199,18319,-359.27995608116856,0.552880500190777,2,2010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.119634091821915,18319,-353.20504901508343,2.7781913332824177,3,3010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.989654046946326,18319,-354.8689458737258,3.4463137212093766,4,4010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,19.900024126022796,18319,-352.80605055655275,0.7749061743790588,5,5010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.401256668186707,18319,-358.8030641060653,1.4234549624285835,6,6010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,17.36473943498022,18319,-356.37792902801954,0.8339086751023908,7,7010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.830543240906202,18319,-355.9400912328377,1.6933505368255184,8,8010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.7402778598161484,18319,-351.66017710569645,9.73355174263741,9,9010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.998477253148726,18319,-356.8525535876735,0.5886747812857372,10,10010500,0.15000000000000002,7,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.0300389348550878,18319,-365.06928484263744,0.7122629749449219,1,1012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.022860785382854,18319,-356.20307011859177,0.6428601782652738,2,2012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.608947994224667,18319,-355.9926044807478,3.787151631102955,3,3012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.33577352323296,18319,-360.143886190882,1.0993545687546853,4,4012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,25.35216555545922,18319,-355.52488736038976,0.5614965820543916,5,5012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.672621895820693,18319,-364.5446793663986,0.6457319343817153,6,6012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.6557111727868494,18319,-359.8961788551318,1.2181620911793696,7,7012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,0.5631169300486636,18319,-362.6535053029355,2.4862929560890605,8,8012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.424635206516676,18319,-358.03740331525944,0.7402306736769215,9,9012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,19.019451492354396,18319,-355.43498091616107,0.7062513506249753,10,10012000,0.15000000000000002,8,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.4039104643054388,18319,-363.1526509486147,0.6823364248820255,1,1013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.43840673832002,18319,-355.9983730705357,1.008815943990371,2,2013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.8455644676395755,18319,-361.00935240117,0.8272196900341715,3,3013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.198825383461656,18319,-366.98079752539036,1.8875148593871542,4,4013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.0401530510263952,18319,-363.213135673591,1.6758683384580224,5,5013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.194349284972372,18319,-355.3013138659406,0.6212418474314264,6,6013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.678502180913333,18319,-357.3970981496428,1.882216970154656,7,7013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.6530706643628545,18319,-362.47054745941455,1.0665865461756936,8,8013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.605191874650338,18319,-359.2288220173913,0.5865445683480556,9,9013500,0.15000000000000002,9,18319
0.15000000000000002,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.819444817327783,18319,-351.5671637363199,7.50493841319863,10,10013500,0.15000000000000002,9,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,15.404219656967301,18319,-346.86317250682396,5.4863933287281,1,1001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.593555902369083,18319,-353.1535783596541,3.9500447211221785,2,2001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.10451128423488,18319,-352.44564273678117,1.1218819259296178,3,3001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,0.646307431621832,18319,-360.92685977889835,1.3179385470933072,4,4001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.778232554912203,18319,-349.3389802044978,4.583215380655351,5,5001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.792768193015965,18319,-354.2220497502767,1.535480188464234,6,6001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.210388899343078,18319,-352.3399805801319,1.2337306787504656,7,7001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.2429838827526853,18319,-359.1932903500144,4.300505805845442,8,8001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.397470919259181,18319,-351.6348654843617,5.35652269826033,9,9001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.055450421554688,18319,-352.5829690953617,2.844837766615643,10,10001600,0.16,1,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,0.8780701314589605,18319,-360.04305418163096,1.2504629951215565,1,1016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.84950592390746,18319,-356.651253315825,1.1206221988208158,2,2016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.1709502757404697,18319,-360.94375163076177,4.357298231504331,3,3016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.317342070511117,18319,-358.0063503098407,0.8300666256251789,4,4016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.763417076331402,18319,-345.7627508171581,8.982038703208005,5,5016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.553938834053378,18319,-352.4233285412697,4.861761728662353,6,6016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.1120109196794874,18319,-357.66672593975346,1.0856501856744296,7,7016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.267379794599111,18319,-352.4872633072764,1.6879205980532792,8,8016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,17.23256235462362,18319,-353.2003428512134,0.726482540615573,9,9016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.633540563864392,18319,-351.6971210385766,0.4268068197165545,10,10016000,0.16,10,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.9227186968352177,18319,-356.7216342222339,3.5696154318972484,1,1024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.9703267380494016,18319,-350.656378211063,0.8441618881231474,2,2024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.0182916353058906,18319,-357.54238219751335,1.682957433501193,3,3024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.607088650984106,18319,-359.5576656054937,0.5118207233369831,4,4024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.195352684265532,18319,-356.9031346939087,0.7182353512323263,5,5024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,19.441629809820483,18319,-350.33342227862755,2.130117477652758,6,6024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.035781161962264,18319,-352.6289466511428,1.736651621142967,7,7024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.6417041772789487,18319,-362.53734722013405,0.9892668167526292,8,8024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.828447965163346,18319,-355.8664345953778,0.5727195496811663,9,9024000,0.16,15,18319
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.865915558849895,18319,-351.5745447507876,1.0786317355747923,10,10024000,0.16,15,18319
