beta,alpha,gamma,delta,epsilon,psi,kappa1,kappa2,kappa3,omega,Ze,Zes,Zea,Zis,Zia,Zrp,v,phi,mu,N_0,E_init,t_init,loglik,loglik.se,rep,seed,start_beta,start_Einit,start_tinit
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.495409440094186,18326,-340.9866305785276,0.3971739850536254,2,2004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.393948466006888,18326,-338.42168591059146,0.7421460019209112,3,3004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.276847288839595,18326,-341.9345534653697,0.5415653580615442,4,4004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.606289768383919,18326,-341.3913309389408,0.37015938224282224,5,5004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.363568579812442,18326,-340.5972650742601,0.7239024085445005,6,6004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.457540329790222,18326,-340.92336113314303,0.9861869503834679,7,7004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.773714835531253,18326,-338.9490656397167,0.6127222700969434,8,8004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,25.088651060242967,18326,-336.61716342782523,0.44826946345790375,9,9004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.345021710207321,18326,-337.4654901384648,0.9629206490803373,10,10004000,0.2,2,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.129496484580952,18326,-341.28137149426175,3.5161709214847505,1,1040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.029962601324586,18326,-340.4104790400132,0.41504545427582473,2,2040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.461198787738892,18326,-341.0755949201859,0.4555017995389518,3,3040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.882752779445712,18326,-340.3825657661199,4.499763736087581,4,4040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.226535543073572,18326,-340.41895035386784,0.7524974338610948,5,5040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.89952063708987,18326,-339.1996971401397,0.5466064760798617,6,6040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.853894994004657,18326,-341.24191874781997,1.2408468146373877,7,7040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.497176123665502,18326,-341.4911848297821,0.4373829235482084,8,8040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.335985729048283,18326,-344.18894204787773,0.7543804685513648,9,9040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.918514467357902,18326,-340.3536675166642,3.0216722404552834,10,10040000,0.2,20,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.161819402008176,18326,-342.2956467387728,0.3655219671968275,1,1006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.341008251055207,18326,-339.850137708489,2.4311096224020585,2,2006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.267088503853805,18326,-344.89969805099145,0.6622691653891649,3,3006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.704722617937678,18326,-339.54782502924917,0.6518057353120615,4,4006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.087638373460992,18326,-341.49511313507173,1.3486012157815854,5,5006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.939328822992646,18326,-338.791627030001,0.6332393266467825,6,6006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.089742650543329,18326,-337.27775821332466,2.9329062479732957,7,7006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.129044468084667,18326,-339.79889750836077,0.34155241229828964,8,8006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.87683085647359,18326,-339.9579534716505,0.31391822163169203,9,9006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.46374398603917,18326,-345.4770672772619,0.7128778822675037,10,10006000,0.2,3,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.954481882082955,18326,-343.1979515812649,0.6614660444112439,1,1060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.699608459296854,18326,-345.7739222704119,0.5084531967412179,2,2060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.693061164249102,18326,-338.3720946415322,4.710338292062657,3,3060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.225193416264141,18326,-339.96301481405027,1.6498522786917302,4,4060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.800183333497861,18326,-339.5936099815312,0.8764356966159753,5,5060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.576476248664116,18326,-341.8634983924885,1.677416462199011,6,6060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.469012736887266,18326,-341.22017154068794,1.9693920494328818,7,7060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,17.19569517433765,18326,-337.7881421737323,1.084326950412902,8,8060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.276666813782748,18326,-341.66578716887136,0.39873263307894063,9,9060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.744298016241661,18326,-340.80550975758644,0.7034883331095894,10,10060000,0.2,30,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.181768588138654,18326,-338.42642314685656,2.305001904749096,1,1008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.852803831150649,18326,-338.51232829983434,1.4244580494440893,2,2008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.59672947475455,18326,-340.2503791861302,1.2735332345513457,3,3008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.263258497826477,18326,-340.06453637177475,0.24228671053756973,4,4008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.689699633127128,18326,-343.61240414791826,0.5596310572936168,5,5008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.011025126421055,18326,-339.8032268411893,1.0561461938021834,6,6008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.652807561867045,18326,-341.8609464431033,0.43574101645132585,7,7008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.898994918160997,18326,-340.3191677132115,2.2585276409053905,8,8008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,15.260180249979193,18326,-339.30220266044154,0.2830549428578974,9,9008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.612577921167021,18326,-342.3134613033741,0.3893818195517471,10,10008000,0.2,4,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.502950351670292,18326,-338.91955914432856,4.653149179770022,1,1010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.755888119341902,18326,-341.6791031896344,1.2125141820985876,2,2010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.839004695239366,18326,-340.97937808244666,0.4503076291153684,3,3010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.76660730151187,18326,-341.69534555987354,0.924297392990001,4,4010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.424670498467695,18326,-342.5183436659045,0.9168529262737181,5,5010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,26.324135547357915,18326,-337.8893722488076,0.36718400619261815,6,6010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,14.411106382557731,18326,-339.63027923410493,0.7461125773205394,7,7010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.876501328394137,18326,-343.8408586071796,0.5519999658480894,8,8010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.336175266942182,18326,-346.25481080391376,1.9273038000500047,9,9010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.692575234591304,18326,-338.70481808210104,0.5548970031391908,10,10010000,0.2,5,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.545656931811708,18326,-339.85244502827703,0.6487584332813203,1,1100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.0297351149536285,18326,-347.53365594091315,0.7133478835727173,2,2100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.796614169565421,18326,-337.7240870507837,2.695426798661524,3,3100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.005931718256027,18326,-340.43606622543126,0.6088818221009593,4,4100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.549523666990757,18326,-342.75734685944457,0.4069734128156737,5,5100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,15.210122464881536,18326,-337.0399623401227,1.474170227212589,6,6100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.566140586332155,18326,-343.2461171427412,0.49684542431760487,7,7100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.251522651674485,18326,-339.91556488576083,1.010730073543722,8,8100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.884178999532756,18326,-343.29257709245525,0.22084689734461943,9,9100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.816833825881236,18326,-337.1826081250881,3.6340854637161586,10,10100000,0.2,50,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,26.658486668962027,18326,-336.47501901851007,0.7315927061974438,1,1012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.644695021348586,18326,-344.21283658263883,2.1618713931256353,2,2012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.7485308863988367,18326,-342.2083441921769,0.6681936624713266,3,3012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.834198827059968,18326,-342.72407898963985,0.9222264852371127,4,4012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.724902018059979,18326,-339.7033182207541,0.42791134334821623,5,5012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.685426477977565,18326,-340.311722730253,0.4823469848559681,6,6012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.235867541895419,18326,-346.94069118367366,1.1269757070258182,7,7012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.584639045742435,18326,-339.1488797973028,1.432761253521115,8,8012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.933703255266875,18326,-342.7649113880137,0.3905468096721779,9,9012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.609150541159948,18326,-337.4670379948748,2.0483675408175657,10,10012000,0.2,6,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.036310313503247,18326,-338.6949502029148,1.4701034603286218,1,1014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.862841312873537,18326,-337.2535917695736,1.3413905948147729,2,2014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.02420010505497,18326,-339.5247962217312,0.6799884476196634,3,3014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.104134417711375,18326,-339.85872008409945,0.3121217644077319,4,4014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.704643431548424,18326,-338.31771423843026,3.6728929431887494,5,5014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.7455692831663183,18326,-345.087817924809,1.7721618744990775,6,6014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,14.971879056320118,18326,-339.8039699708957,0.31469490730413946,7,7014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.131397318024172,18326,-339.35914880527173,0.506957059524824,8,8014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.191420332018413,18326,-341.5074767777396,0.4659737148472519,9,9014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.289656847227882,18326,-338.8212287696215,1.6673458913356312,10,10014000,0.2,7,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.240898919493699,18326,-341.4075467010278,0.4849178991454571,1,1016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.456054076893466,18326,-342.6570496417176,0.8368238082005279,2,2016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.857597121150066,18326,-343.56291997052244,0.21806273637440532,3,3016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.889735036144318,18326,-341.6899780029757,0.3791223950511138,4,4016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.054804580334794,18326,-338.62143495959276,2.0485083363585495,5,5016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.903498110116597,18326,-339.67695345601004,0.6435639903062276,6,6016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.031333305357972,18326,-342.23446150218206,0.697556602979524,7,7016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.950638175932827,18326,-341.44701333572124,0.2940588782941011,8,8016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,14.091538681556147,18326,-338.2581074779061,1.9076209086885365,9,9016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.520567041174981,18326,-344.4080350405582,0.6102674417350641,10,10016000,0.2,8,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.6482655971438294,18326,-345.0185225958188,0.47346478134779035,1,1018000,0.2,9,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.377779866239834,18326,-338.10304618911084,0.8943039886948103,2,2018000,0.2,9,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.185951526384514,18326,-340.26436104919344,1.3996399057997926,3,3018000,0.2,9,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.36542997959299,18326,-338.9100803842516,1.2860014408071725,4,4018000,0.2,9,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.10884549729779,18326,-338.22987439056624,4.424778593502305,5,5018000,0.2,9,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.209002712886258,18326,-339.52073883675297,0.3901283327233861,6,6018000,0.2,9,18326
0.2,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.289834335330013,18326,-341.7618384668507,0.6499107802541593,7,7018000,0.2,9,18326
